index,user_id,sentence_index,sentence,goal_topic,goal_type,knowledge,recdial,sentiment_star,sentiment_score,is_bot_talk_first,is_user,deny,recommend_sf
4754,1792,1,"Today, the weather in Nanjing is cloudy with north wind, the highest temperature is 25℃, the lowest temperature is 16℃, the weather is good",Ask about weather,Ask about weather,"Nanjing, 2018-10-5, Mostly cloudy with north winds. The high will be 25 ℃, and low 16 ℃",0,4,0.3783873617649078,0,0,False,
4755,1792,2,Thank you! You are clever.,Ask about weather,Ask about weather,,0,5,0.7617887854576111,0,1,False,
4756,1792,3,It's a perfect day for Mapo Tofu,Mapo Tofu,Food recommendation,"Mostly cloudy with north winds. The high will be 25 ℃, and low 16 ℃, Perfect for having, Mapo Tofu",1,5,0.7010664343833923,0,0,False,
4757,1792,4,I like Tofu best.,Mapo Tofu,Food recommendation,,1,4,0.4945184886455536,0,1,False,Success
4758,1792,5,Mapo Tofu is hard to resist for everyone.,Mapo Tofu,Food recommendation,,1,3,0.4395166635513305,0,0,False,
4759,1792,6,You made me want to eat it.,Mapo Tofu,Food recommendation,,1,5,0.2787936329841614,0,1,False,Success
4760,1792,7,The Mapo Tofu of  Tiangengshang Organic Sichuan Restaurant is very delicious. Would you like to try it.,Tiangengshang Organic Sichuan Restaurant,POI recommendation,"Tiangengshang Organic Sichuan Restaurant, Specials, Mapo Tofu",1,4,0.4764488339424133,0,0,False,
4761,1792,8,What is the average price per person at this restaurant?,Tiangengshang Organic Sichuan Restaurant,POI recommendation,"Tiangengshang Organic Sichuan Restaurant, Price per person, 44",1,3,0.3201362788677216,0,1,False,Success
4762,1792,9,It's 44,Tiangengshang Organic Sichuan Restaurant,POI recommendation,"Tiangengshang Organic Sichuan Restaurant, Price per person, 44",1,3,0.2703741192817688,0,0,False,
4763,1792,10,Where is it?,Tiangengshang Organic Sichuan Restaurant,POI recommendation,"Tiangengshang Organic Sichuan Restaurant, Address, Room 106, D8 Building, Tongximingcheng Community, Shengtai Road, Jiangning District",1,1,0.285067617893219,0,1,True,Failure
4764,1792,11,"The address is Room 106, Building D8, Tongximingcheng Pedestrian Street, Shengtai Road, Jiangning District",Tiangengshang Organic Sichuan Restaurant,POI recommendation,"Tiangengshang Organic Sichuan Restaurant, Address, Room 106, D8 Building, Tongximingcheng Community, Shengtai Road, Jiangning District",1,5,0.2629481256008148,0,0,False,
4765,1792,12,What's the score?,Tiangengshang Organic Sichuan Restaurant,POI recommendation,"Tiangengshang Organic Sichuan Restaurant, Rating, 4",1,3,0.316224604845047,0,1,False,Success
4766,1792,13,The score is 4.,Tiangengshang Organic Sichuan Restaurant,POI recommendation,"Tiangengshang Organic Sichuan Restaurant, Rating, 4",1,4,0.7841157317161559,0,0,False,
4767,1792,14,"OK, I'll eat later at about 21:00. Can you make a reservation for me.",Tiangengshang Organic Sichuan Restaurant,POI recommendation,,1,3,0.6737356185913086,0,1,False,Success
4768,1792,15,"OK, I'll make a reservation for you now.",Tiangengshang Organic Sichuan Restaurant,POI recommendation,,1,3,0.6197161674499512,0,0,False,
4769,1792,16,"OK, I'll go get ready, bye.",Say goodbye,Say goodbye,,0,3,0.4929980337619782,0,1,False,
4770,1792,17,See ya!,Say goodbye,Say goodbye,,0,5,0.4948725998401642,0,0,False,
4771,1801,0,What's the weather like today?,Ask about weather,Ask about weather,"Dalian, 2018-11-14, Sunny early and cloudy later. South winds. The high will be 14 ℃, and low 7 ℃",0,3,0.3283110857009888,0,1,False,
4772,1801,1,It will turn from sunny to cloudy today. South winds. Today's temperature is arranged from 7 degrees℃ to 14 degrees℃.,Ask about weather,Ask about weather,"Dalian, 2018-11-14, Sunny early and cloudy later. South winds. The high will be 14 ℃, and low 7 ℃",0,3,0.3256945013999939,0,0,False,
4773,1801,2,"Yeah, I got it. That's great!",Ask about weather,Ask about weather,,0,5,0.7211273908615112,0,1,False,
4774,1801,3,Such weather is appropriate to eating Lamb kebab. You can think about it.,Lamb Kebab,Food recommendation,"Sunny early and cloudy later. South winds. The high will be 14 ℃, and low 7 ℃, Perfect for having, Lamb Kebab",1,4,0.3901329040527344,0,0,False,
4775,1801,4,Wouldn't this dish be better served with some beer?,Lamb Kebab,Food recommendation,,1,3,0.4112855494022369,0,1,False,Success
4776,1801,5,"Great, I couldn't agree with you more.",Lamb Kebab,Food recommendation,,1,5,0.6001757383346558,0,0,False,
4777,1801,6,Sprinkle the Lamb Kebab with some chilli pepper. It is so delicious.,Lamb Kebab,Food recommendation,"Lamb Kebab, Ingredients, Oyster sauce、salt、ground cayenne pepper、Chili powder、Cornmeal",1,5,0.6578213572502136,0,1,False,Success
4778,1801,7,I know a restaurant that bakes lamb kebab very well. It is called Pinshang Marinated Fish where is located on Wuyi Road.,Pinshang Grilled Fish (Wuyi Road Store),POI recommendation,"Pinshang Grilled Fish (Wuyi Road Store), Specials, Lamb Kebab",1,5,0.4155980050563812,0,0,False,
4779,1801,8,Where is it? How much does it cost per person and what is the score of this restaurant?,Pinshang Grilled Fish (Wuyi Road Store),POI recommendation,"Pinshang Grilled Fish (Wuyi Road Store), Rating, 5",1,3,0.2500623762607574,0,1,False,Success
4780,1801,9,"In Haiyueyuan Community, No.2 Public Building (next to Hexiangu Hotpot), Wuyi Road, Jinzhou District. The per capita price is 62 yuan per person, and the score of this restaurant is very high, 5. It is quite popular.",Pinshang Grilled Fish (Wuyi Road Store),POI recommendation,"Pinshang Grilled Fish (Wuyi Road Store), Rating, 5",1,5,0.7084874510765076,0,0,False,
4781,1801,10,"OK, I must give it a try.",Pinshang Grilled Fish (Wuyi Road Store),POI recommendation,,1,3,0.6376103758811951,0,1,False,Success
4782,1801,11,Do you need a reservation? Please provide the reservation information.,Pinshang Grilled Fish (Wuyi Road Store),POI recommendation,,1,4,0.2982202172279358,0,0,False,
4783,1801,12,"Ok, at 12 o'clock tomorrow, for two.",Pinshang Grilled Fish (Wuyi Road Store),POI recommendation,,1,3,0.5043240785598755,0,1,False,Success
4784,1801,13,No problem. I've already made a reservation for you.,Pinshang Grilled Fish (Wuyi Road Store),POI recommendation,,1,5,0.5431685447692871,0,0,False,
4785,1801,14,"Well, I'm about to have dinner now. Talk to you next time. See you!",Say goodbye,Say goodbye,,0,5,0.4619230628013611,0,1,False,
4786,1801,15,"Ok, goodbye.",Say goodbye,Say goodbye,,0,3,0.3526612520217895,0,0,False,
4787,1807,0,How’s the weather today?,Ask about weather,Ask about weather,"Nantong, 2018-12-4, Overcast skies come after light rain. Northeast winds. The high will be 13 ℃, and low 10 ℃",0,3,0.3118748664855957,0,1,False,
4788,1807,1,"It will turn from light rain to cloudy today. Northeast winds. The high will be 13 ℃, and the low 10 ℃. Remember to take an umbrella with you when you go out.",Ask about weather,Ask about weather,"Nantong, 2018-12-4, Overcast skies come after light rain. Northeast winds. The high will be 13 ℃, and low 10 ℃",0,2,0.3057427704334259,0,0,True,
4789,1807,2,You are so thoughtful. Thanks!,Ask about weather,Ask about weather,,0,5,0.7433545589447021,0,1,False,
4790,1807,3,This kind of weather is quite appropriate to eat Jiaozi Stuffed with Celery.,Jiaozi\xa0Stuffed\xa0with Celery,Food recommendation,"Overcast skies come after light rain. Northeast winds. The high will be 13 ℃, and low 10 ℃, Perfect for having, Jiaozi\xa0Stuffed\xa0with Celery",1,4,0.4607887268066406,0,0,False,
4791,1807,4,That's good advice.,Jiaozi\xa0Stuffed\xa0with Celery,Food recommendation,,1,3,0.4313741028308869,0,1,False,Success
4792,1807,5,Celery is quite nutritious. It must be yummy.,Jiaozi\xa0Stuffed\xa0with Celery,Food recommendation,,1,3,0.4036853313446045,0,0,False,
4793,1807,6,"Well, you can eat it.",Jiaozi\xa0Stuffed\xa0with Celery,Food recommendation,,1,4,0.3714348375797272,0,1,False,Success
4794,1807,7,The specialty of Han's dumping King restaurant is Jiaozi Stuffed with Celery.,Han's Dumpling King Restaurant,POI recommendation,"Hans Dumpling King Restaurant, Specials, Jiaozi\xa0Stuffed\xa0with Celery",1,4,0.3749897181987762,0,0,False,
4795,1807,8,"Uh-huh, how much is the price per capita there?",Han's Dumpling King Restaurant,POI recommendation,"Hans Dumpling King Restaurant, Price per person, 11",1,2,0.3891555368900299,0,1,True,Failure
4796,1807,9,About 11 yuan per person on average.,Han's Dumpling King Restaurant,POI recommendation,"Hans Dumpling King Restaurant, Price per person, 11",1,3,0.3752324879169464,0,0,False,
4797,1807,10,Okay. Where is it?,Han's Dumpling King Restaurant,POI recommendation,"Hans Dumpling King Restaurant, Address, 374 Jialingjiang Road, Haimen town, Jiefang Road",1,3,0.770147442817688,0,1,False,Success
4798,1807,11,"It's on 374 Jialingjiang Road, Haimen town, Jiefang Road.",Han's Dumpling King Restaurant,POI recommendation,"Hans Dumpling King Restaurant, Address, 374 Jialingjiang Road, Haimen town, Jiefang Road",1,5,0.2864148020744324,0,0,False,
4799,1807,12,How about the score?,Han's Dumpling King Restaurant,POI recommendation,"Hans Dumpling King Restaurant, Rating, 4.1",1,3,0.3312932848930359,0,1,False,Success
4800,1807,13,It's 4.1.,Han's Dumpling King Restaurant,POI recommendation,"Hans Dumpling King Restaurant, Rating, 4.1",1,4,0.5832102298736572,0,0,False,
4801,1807,14,"Well, great. Make a reservation for four people at 7 p.m. please.",Han's Dumpling King Restaurant,POI recommendation,,1,5,0.7716432809829712,0,1,False,Success
4802,1807,15,I've placed an order for you.,Han's Dumpling King Restaurant,POI recommendation,,1,5,0.4701305329799652,0,0,False,
4803,1807,16,"Fine, I'm about to contact my friends. Let's chat later.",Say goodbye,Say goodbye,,0,4,0.5272203087806702,0,1,False,
4804,1807,17,"OK, see ya!",Say goodbye,Say goodbye,,0,4,0.3629869222640991,0,0,False,
4805,1811,0,"What's going on, Qiwen Cai?",Greetings,Greetings,,0,1,0.2698340713977813,1,0,True,
4806,1811,1,Don't mention it. I've been very upset recently.,Greetings,Greetings,,0,1,0.465705156326294,1,1,True,
4807,1811,2,What's wrong with you? Is there anything that makes you unhappy?,Greetings,Greetings,,0,1,0.6674124002456665,1,0,True,
4808,1811,3,"Nothing, just bored at work lately.",Greetings,Greetings,,0,1,0.4967385828495026,1,1,True,
4809,1811,4,"Well, you can see a movie. I recommend you Life and Death Pluser, which is a film reflecting the life of modern urban women in China.",Life and Death Plunder,Movie recommendation,"For the Children, Comments, Life and Death Plunder: Life and Death Plunder is a film that reflects the lives of women in modern Chinese cities.",1,4,0.42442095279693604,1,0,False,
4810,1811,5,Not really for movie at the moment,Life and Death Plunder,Movie recommendation,,1,2,0.4237255454063416,1,1,True,Failure
4811,1811,6,"Let's talk about Zhou Xun, the leading actress in this movie. She is a quite chic woman.",Xun Zhou,Chat about stars,"Xun Zhou, Comments, Such a woman is really unique",0,3,0.4037055075168609,1,0,False,
4812,1811,7,"Okay, I like her very much.",Xun Zhou,Chat about stars,,0,3,0.6889076232910156,1,1,False,
4813,1811,8,"She is also the Best Actress of the China Film Directors Association, and also won the Golden Horse Film Award for Best Actress. You have a great eye.",Xun Zhou,Chat about stars,"Xun Zhou, Achievement, Best Actress at Golden Horse Awards",0,5,0.7531030774116516,1,0,False,
4814,1811,9,"Ha ha, her acting is really excellent.",Xun Zhou,Chat about stars,,0,5,0.6483845710754395,1,1,False,
4815,1811,10,"Her singing is very good as well. I recommend you to listen to her song For the Children, which is a classic lyric song.",For the Children,Music recommendation,"For the Children, Comments, A classic lyric song.",1,4,0.5540540218353271,1,0,False,
4816,1811,11,"Sorry, I've heard it before. I don't want to hear it for the moment.",For the Children,Music recommendation,,1,2,0.4512283205986023,1,1,True,Failure
4817,1811,12,"Well, you can listen to The Promise (Mandarin), which is also sung by her. The whole song runs through a simple and light melody, just as the lyrics describe, the story always opens on the journey.",The Promise (Mandarin),Music recommendation,"The Promise (Mandarin), Comments, The melody of the whole song is simple and light, just like the lyrics describe, Stories always start on the journey.",1,4,0.4695978164672852,1,0,False,
4818,1811,13,This one I've never listened to.,The Promise (Mandarin),Music recommendation,,1,1,0.7707697153091431,1,1,True,Failure
4819,1811,14,It's very catchy!,The Promise (Mandarin),Music recommendation,,1,5,0.5099629759788513,1,0,False,
4820,1811,15,"Well, I'd like to hear it.",The Promise (Mandarin),Music recommendation,,1,3,0.3840385973453522,1,1,False,Success
4821,1811,16,Do you need me to play the song for you?,The Promise (Mandarin),Play music,,0,3,0.2653192281723022,1,0,False,
4822,1811,17,"OK, thank you.",The Promise (Mandarin),Play music,,0,4,0.3228203356266022,1,1,False,
4823,1811,18,You're welcome. It's playing for you. Please enjoy it.,The Promise (Mandarin),Play music,,0,5,0.5082819461822511,1,0,False,
4824,1811,19,It sounds great! I arrive at the company. Talk to you later.,Say goodbye,Say goodbye,,0,5,0.7435530424118042,1,1,False,
4825,1811,20,All right. Bye!,Say goodbye,Say goodbye,,0,5,0.6910758018493652,1,0,False,
4826,1811,21,Bye!,Say goodbye,Say goodbye,,0,5,0.5580794811248779,1,1,False,
4827,1814,0,What's the weather like today?,Ask about weather,Ask about weather,"Lhasa, 2018-11-3, Sunny with variable winds. The high will be 16 ℃, and low 2 ℃",0,3,0.3283110857009888,0,1,False,
4828,1814,1,"Remind you, Lhasa will be sunny today with variable winds, the highest temperature is 16℃ and the lowest temperature is 2℃.",Ask about weather,Ask about weather,"Lhasa, 2018-11-3, Sunny with variable winds. The high will be 16 ℃, and low 2 ℃",0,3,0.2701419591903686,0,0,False,
4829,1814,2,You are so thoughtful. Love you.,Ask about weather,Ask about weather,,0,5,0.8723350763320923,0,1,False,
4830,1814,3,"Hei hei, I recommend you to eat Steamed Pork with Preserved Vegetable today, which matches such weather very well!",Steamed\xa0Pork\xa0with\xa0Preserved\xa0Vegetable,Food recommendation,"Sunny with variable winds. The high will be 16 ℃, and low 2 ℃, Perfect for having, Steamed\xa0Pork\xa0with\xa0Preserved\xa0Vegetable",1,5,0.5270115137100221,0,0,False,
4831,1814,4,I haven't eaten it for a long time and I want to eat it after hearing you say it.,Steamed\xa0Pork\xa0with\xa0Preserved\xa0Vegetable,Food recommendation,,1,5,0.3677366077899933,0,1,False,Success
4832,1814,5,It's a palatable hot dish. Let's arrange it recently!,Steamed\xa0Pork\xa0with\xa0Preserved\xa0Vegetable,Food recommendation,"Steamed\xa0Pork\xa0with\xa0Preserved\xa0Vegetable, Type, Hot Dishes",1,5,0.427218496799469,0,0,False,
4833,1814,6,"Okay, let's eat it!",Steamed\xa0Pork\xa0with\xa0Preserved\xa0Vegetable,Food recommendation,,1,3,0.7581896781921387,0,1,False,Success
4834,1814,7,You can order Steamed Pork with Preserved Vegetable at Country Love Dumping Restaurant. It's his specialty!,Country Love Dumpling Restaurant,POI recommendation,"Country Love Dumpling Restaurant, Specials, Steamed\xa0Pork\xa0with\xa0Preserved\xa0Vegetable",1,5,0.5625001192092896,0,0,False,
4835,1814,8,How much does this restaurant cost per person?,Country Love Dumpling Restaurant,POI recommendation,"Country Love Dumpling Restaurant, Price per person, 35",1,2,0.2772743701934814,0,1,True,Failure
4836,1814,9,"It's quite affordable, 35 per head.",Country Love Dumpling Restaurant,POI recommendation,"Country Love Dumpling Restaurant, Price per person, 35",1,4,0.5028993487358093,0,0,False,
4837,1814,10,Where's the address?,Country Love Dumpling Restaurant,POI recommendation,"Country Love Dumpling Restaurant, Address, Street Facade Room, No.96 Jinzhu West Road, Chengguan District",1,1,0.3508783876895904,0,1,True,Failure
4838,1814,11,"It's the house with street frontage, No.96, Jinzhu West Road, Chengguan District.",Country Love Dumpling Restaurant,POI recommendation,"Country Love Dumpling Restaurant, Address, Street Facade Room, No.96 Jinzhu West Road, Chengguan District",1,5,0.3604789674282074,0,0,False,
4839,1814,12,What's the score?,Country Love Dumpling Restaurant,POI recommendation,"Country Love Dumpling Restaurant, Rating, 3",1,3,0.316224604845047,0,1,False,Success
4840,1814,13,The score is 3.,Country Love Dumpling Restaurant,POI recommendation,"Country Love Dumpling Restaurant, Rating, 3",1,3,0.8979737758636475,0,0,False,
4841,1814,14,"Fine, I'll go to dinner for three at noon tomorrow.",Country Love Dumpling Restaurant,POI recommendation,,1,4,0.4917013645172119,0,1,False,Success
4842,1814,15,"Okay, I make an appointment for you at once.",Country Love Dumpling Restaurant,POI recommendation,,1,3,0.7928596138954163,0,0,False,
4843,1814,16,"All right, free talk to you later. I am busy now, bye!",Say goodbye,Say goodbye,,0,5,0.6008791923522949,0,1,False,
4844,1814,17,"I'll contact you when I have news, bye!",Say goodbye,Say goodbye,,0,5,0.4354836642742157,0,0,False,
4845,1815,0,"Good afternoon, Ms. Xiaowen Si. How are you today?",Greetings,Greetings,,0,4,0.4310636818408966,1,0,False,
4846,1815,1,Not good at all.,Greetings,Greetings,,0,1,0.7238397598266602,1,1,True,
4847,1815,2,What's the matter with you?,Greetings,Greetings,,0,3,0.2342475950717926,1,0,False,
4848,1815,3,I'm too old to have the energy of a child. Playing with my grandson is too tired.,Greetings,Greetings,,0,2,0.5437096953392029,1,1,True,
4849,1815,4,"Listen to a song and have a rest, You Are a Song Within My Heart. Wang Leehom sings a song in Hokkien for the first time on his solo album. Although it has only a few lines in Hokkien, it makes Wang Leehom, a singer with a western style, more close to the audience.",You Are a Song Within My Heart,Music recommendation,"You Are a Song Within My Heart, Comments, Leehom Wangs first singing in Minnan dialect in his album, though its just a few lines, makes this somewhat western style singer a little more approachable.",1,4,0.4014518558979033,1,0,False,
4850,1815,5,I don't really feel like listening to music right now. Let's change the topic.,You Are a Song Within My Heart,Music recommendation,,1,2,0.4646076858043671,1,1,True,Failure
4851,1815,6,The lead singer of this song is the perfect idol Leehom Wang. Is there anything you want to know?,Leehom Wang,Chat about stars,"Leehom Wang, Intro, perfect idol",0,5,0.5174388885498047,1,0,False,
4852,1815,7,I'd like to know the online comment about him.,Leehom Wang,Chat about stars,,0,3,0.4361244738101959,1,1,False,
4853,1815,8,"He sings well and plays well in movies. Netizens like him not because he is handsome or because he is so talented, but just because they like him.",Leehom Wang,Chat about stars,"Leehom Wang, Comments, I like you not because you are handsome or you are so talented, just because I like you.",0,4,0.5418360233306885,1,0,False,
4854,1815,9,"Well, people speak highly of him.",Leehom Wang,Chat about stars,,0,5,0.6757009029388428,1,1,False,
4855,1815,10,"I'd like to recommend one of his movies, Lust, Caution. Lust comes from heart, but not from love!",Lust,Movie recommendation,"Lust, Caution, Comments, The lust comes from the heart, but can be controlled with emotion!",1,4,0.3997607231140137,1,0,False,
4856,1815,11,I'm not interested in this movie. Change it.,Caution,Movie recommendation,,1,1,0.4852105975151062,1,1,True,Failure
4857,1815,12,"How do you feel about Fragments of Fraud and Shocking Emotions: A documentary of Lust, Caution? You can not miss an excellent movie that is exquisite, aesthetic, real and humanistic.",Lust,Movie recommendation,"Tiles of Deception, Lurid Affections: The Making of Lust, Caution, Comments, You cant miss this exquisite, beautiful and real film on human nature.",1,5,0.4671573340892792,1,0,False,
4858,1815,13,What's the reputation of this movie?,Caution,Movie recommendation,"Tiles of Deception, Lurid Affections: The Making of Lust, Caution, Reputation, Good reputation, top 100 in history",1,1,0.3177000284194946,1,1,True,Failure
4859,1815,14,It enjoys a good reputation.,Tiles of Deception,Movie recommendation,"Tiles of Deception, Lurid Affections: The Making of Lust, Caution, Reputation, Good reputation, top 100 in history",1,4,0.5444294810295105,1,0,False,
4860,1815,15,Then I must see it.,Lurid Affections: The Making of 'Lust,Movie recommendation,,1,5,0.3490353226661682,1,1,False,Success
4861,1815,16,"Well, then I won't bother you. Wish you happy all the time. Bye!",Caution,Say goodbye,,0,1,0.4174953997135161,1,0,True,
4862,1815,17,All right. Bye!,Tiles of Deception,Say goodbye,,0,5,0.6910758018493652,1,1,False,
4863,1816,0,What's the weather like today?,Ask about weather,Ask about weather,"Dongguan, 2018-12-8, Overcast with a chance of light rain. Northeast winds. The high will be 16 ℃, and low 12 ℃",0,3,0.3283110857009888,0,1,False,
4864,1816,1,"Dongguan will turn from overcast to light rain today, northeast winds, maximum temperature is16 ℃, minimum temperature is 12 ℃. Remember to take an umbrella with you when you go out.",Ask about weather,Ask about weather,"Dongguan, 2018-12-8, Overcast with a chance of light rain. Northeast winds. The high will be 16 ℃, and low 12 ℃",0,2,0.2555153369903564,0,0,True,
4865,1816,2,Got it. Thank you for reminding me.,Ask about weather,Ask about weather,,0,5,0.6228084564208984,0,1,False,
4866,1816,3,Don't mention it. Such weather is quite suitable for eating Chicken Wings in Cola. Would you like to try it?,Chicken Wings in Cola,Food recommendation,"Overcast with a chance of light rain. Northeast winds. The high will be 16 ℃, and low 12 ℃, Perfect for having, Chicken Wings in Cola",1,3,0.3593458831310272,0,0,False,
4867,1816,4,Great. I haven't eaten it for a long time.,Chicken Wings in Cola,Food recommendation,,1,5,0.7511600255966187,0,1,False,Success
4868,1816,5,It seems that you like it very much.,Chicken Wings in Cola,Food recommendation,,1,4,0.5722842812538147,0,0,False,
4869,1816,6,"I like to eat with gloves on , which is the best way to eat. Oh, it makes my mouth water when I think about it now!",Chicken Wings in Cola,Food recommendation,,1,4,0.4553438127040863,0,1,False,Success
4870,1816,7,"If you want to eat this dish, Old Fellow Hunan Cuisine is a good choice. The Chicken Wings in Cola in this restaurant is very yummy.",Old fellow Hunan Cuisine,POI recommendation,"Old fellow Hunan Cuisine, Specials, Chicken Wings in Cola",1,3,0.376481682062149,0,0,False,
4871,1816,8,How about the average price of this shop.,Old fellow Hunan Cuisine,POI recommendation,"Old fellow Hunan Cuisine, Price per person, 44",1,3,0.2586954236030578,0,1,False,Success
4872,1816,9,About 44 yuan per person on average.,Old fellow Hunan Cuisine,POI recommendation,"Old fellow Hunan Cuisine, Price per person, 44",1,3,0.3481487035751343,0,0,False,
4873,1816,10,Where is the restaurant?,Old fellow Hunan Cuisine,POI recommendation,"Old fellow Hunan Cuisine, Address, 1 / F, Vienna Hotel, No. 318, Tiyu Road, Humen Town (Vienna International Hotel)",1,1,0.3055659532546997,0,1,True,Failure
4874,1816,11,"The restaurant is on the first floor of Vienna Hotel (Vienna International Hotel), 318 Tiyu Road, Humen Town.",Old fellow Hunan Cuisine,POI recommendation,"Old fellow Hunan Cuisine, Address, 1 / F, Vienna Hotel, No. 318, Tiyu Road, Humen Town (Vienna International Hotel)",1,5,0.3169825673103332,0,0,False,
4875,1816,12,What about the score of this restaurant?,Old fellow Hunan Cuisine,POI recommendation,"Old fellow Hunan Cuisine, Rating, 4.2",1,3,0.2811022698879242,0,1,False,Success
4876,1816,13,"Great, 4.2.",Old fellow Hunan Cuisine,POI recommendation,"Old fellow Hunan Cuisine, Rating, 4.2",1,5,0.6787704229354858,0,0,False,
4877,1816,14,Please make a reservation for three places at 7 p.m.,Old fellow Hunan Cuisine,POI recommendation,,1,1,0.3609733879566193,0,1,True,Failure
4878,1816,15,"Okay, I make an appointment for you at once.",Old fellow Hunan Cuisine,POI recommendation,,1,3,0.7928596138954163,0,0,False,
4879,1816,16,I have something else to do now. Free talk to you later.,Say goodbye,Say goodbye,,0,4,0.3299528360366821,0,1,False,
4880,1816,17,"OK, I will leave you to it, goodbye.",Say goodbye,Say goodbye,,0,3,0.4863169193267822,0,0,False,
4881,1822,0,"Hello, what's the weather like today?",Ask about weather,Ask about weather,"Wuxi, 2018-10-7, Mostly cloudy with northeast winds. The high will be 26 ℃, and low 16 ℃",0,1,0.2921910583972931,0,1,True,
4882,1822,1,"It will be cloudy with northeast winds. The high will be 26 ℃, and the low 16 ℃.",Ask about weather,Ask about weather,"Wuxi, 2018-10-7, Mostly cloudy with northeast winds. The high will be 26 ℃, and low 16 ℃",0,3,0.4462909996509552,0,0,False,
4883,1822,2,Pretty good.,Ask about weather,Ask about weather,,0,4,0.6060317754745483,0,1,False,
4884,1822,3,Such weather is suitable for eating Steamed\xa0Chicken\xa0with\xa0Chili\xa0Sauce.,Steamed\xa0Chicken\xa0with\xa0Chili\xa0Sauce,Food recommendation,"Mostly cloudy with northeast winds. The high will be 26 ℃, and low 16 ℃, Perfect for having, Steamed\xa0Chicken\xa0with\xa0Chili\xa0Sauce",1,4,0.3463596105575561,0,0,False,
4885,1822,4,Good suggestion.,Steamed\xa0Chicken\xa0with\xa0Chili\xa0Sauce,Food recommendation,,1,4,0.5500510931015015,0,1,False,Success
4886,1822,5,The key is that this cold dish is very popular. It's yummy when you think about it.,Steamed\xa0Chicken\xa0with\xa0Chili\xa0Sauce,Food recommendation,"Steamed\xa0Chicken\xa0with\xa0Chili\xa0Sauce, Type, Cold Dishes",1,5,0.4156413376331329,0,0,False,
4887,1822,6,"Okay, I can try it.",Steamed\xa0Chicken\xa0with\xa0Chili\xa0Sauce,Food recommendation,,1,3,0.8226712942123413,0,1,False,Success
4888,1822,7,"Would you like to go to Unforgetable Hunan Restaurant (Powerlong City Square), whose specialty is Steamed\xa0Chicken\xa0with\xa0Chili\xa0Sauce.",Unforgettable Hunan Restaurant(Powerlong City Plaza),POI recommendation,"Unforgettable Hunan Restaurant(Powerlong City Plaza), Specials, Steamed\xa0Chicken\xa0with\xa0Chili\xa0Sauce",1,2,0.2208786308765411,0,0,True,
4889,1822,8,How much does this restaurant cost per person?,Unforgettable Hunan Restaurant(Powerlong City Plaza),POI recommendation,"Unforgettable Hunan Restaurant(Powerlong City Plaza), Price per person, 56",1,2,0.2772743701934814,0,1,True,Failure
4890,1822,9,About 56 yuan per person on average.,Unforgettable Hunan Restaurant(Powerlong City Plaza),POI recommendation,"Unforgettable Hunan Restaurant(Powerlong City Plaza), Price per person, 56",1,3,0.3432567715644836,0,0,False,
4891,1822,10,What's the score?,Unforgettable Hunan Restaurant(Powerlong City Plaza),POI recommendation,"Unforgettable Hunan Restaurant(Powerlong City Plaza), Rating, 3.6",1,3,0.316224604845047,0,1,False,Success
4892,1822,11,Quite good. It's 3.6.,Unforgettable Hunan Restaurant(Powerlong City Plaza),POI recommendation,"Unforgettable Hunan Restaurant(Powerlong City Plaza), Rating, 3.6",1,4,0.5697858333587646,0,0,False,
4893,1822,12,Where's it?,Unforgettable Hunan Restaurant(Powerlong City Plaza),POI recommendation,"Unforgettable Hunan Restaurant(Powerlong City Plaza), Address, 4th floor, Powerlong Plaza, No.188 Wangzhuang Street, Xinwu District",1,1,0.3247838020324707,0,1,True,Failure
4894,1822,13,"It is on the 4th floor of Powerlong City Square, 188 Wangzhuang Road, Xinwu District.",Unforgettable Hunan Restaurant(Powerlong City Plaza),POI recommendation,"Unforgettable Hunan Restaurant(Powerlong City Plaza), Address, 4th floor, Powerlong Plaza, No.188 Wangzhuang Street, Xinwu District",1,5,0.3772987723350525,0,0,False,
4895,1822,14,"Well, you book two for me. I am going to pick them up at 12 noon.",Unforgettable Hunan Restaurant(Powerlong City Plaza),POI recommendation,,1,5,0.2786460220813751,0,1,False,Success
4896,1822,15,"Okay, I have placed the order for you.",Unforgettable Hunan Restaurant(Powerlong City Plaza),POI recommendation,,1,3,0.7912148833274841,0,0,False,
4897,1822,16,Talk to you later. See you!,Say goodbye,Say goodbye,,0,5,0.5658763647079468,0,1,False,
4898,1822,17,"OK, see ya!",Say goodbye,Say goodbye,,0,4,0.3629869222640991,0,0,False,
4899,1823,0,"Good morning, Yuzhen Hu.",Greetings,Greetings,,0,5,0.5000685453414917,1,0,False,
4900,1823,1,I'm rushing into work right now.,Greetings,Greetings,,0,5,0.2968825995922089,1,1,False,
4901,1823,2,How is it going recently? Are you busy?,Greetings,Greetings,,0,3,0.263862818479538,1,0,False,
4902,1823,3,I'm really busy recently.,Greetings,Greetings,,0,5,0.3931213021278381,1,1,False,
4903,1823,4,"You should pay attention to your health. If you have free time, you can watch a movie to relax. I recommend a movie The Legend of Speed, a racing movie full of Hong Kong flavor.",The Legend of Speed,Movie recommendation,"The Legend of Speed, Comments, Hong Kong style racing car",1,4,0.3244906365871429,1,0,False,
4904,1823,5,I don't have much time for movies right now.,The Legend of Speed,Movie recommendation,,1,2,0.3921085000038147,1,1,True,Failure
